"nba_id","active","first_year","last_year","team_id","veteran","first_name","last_name"
"76543","0","1983","1987","0","Y","Daye","Darren"
"201986","0","2012","2013","0","Y","De Colo","Nando"
"76545","0","1962","1973","0","Y","DeBusschere","Dave"
"692","0","1995","2004","0","Y","DeClercq","Andrew"
"76551","0","1951","1951","0","Y","DeLong","Nate"
"201942","1","2009","2017","1610612761","Y","DeRozan","DeMar"
"76562","0","1950","1950","0","Y","DeZonie","Hank"
"76544","0","1979","1979","0","Y","Deane","Greg"
"203473","1","2013","2017","1610612737","Y","Dedmon","Dewayne"
"76546","0","1958","1961","0","Y","Dees","Archie"
"143","0","1993","1998","0","Y","Dehere","Terry"
"76548","0","1946","1946","0","Y","Dehnert","Red"
"1626214","0","2015","2015","0","Y","Dejean-Jones","Bryce"
"1626155","1","2015","2017","1610612746","Y","Dekker","Sam"
"219","0","1988","2001","0","Y","Del Negro","Vinny"
"1627098","1","2016","2017","1610612737","Y","Delaney","Malcolm"
"183","0","1991","1998","0","Y","Dele","Bison"
"2568","0","2004","2013","0","Y","Delfino","Carlos"
"960","0","1996","2005","0","Y","Delk","Tony"
"203521","1","2013","2017","1610612749","Y","Dellavedova","Matthew"
"76552","0","1988","1988","0","Y","Dembo","Fennis"
"76553","0","1979","1981","0","Y","Demic","Larry"
"725","0","1993","1996","0","Y","Demps","Dell"
"76555","0","1954","1958","0","Y","Dempsey","George"
"2736","1","2004","2017","1610612747","Y","Deng","Luol"
"76556","0","1981","1983","0","Y","Dennard","Kenny"
"76557","0","1952","1952","0","Y","Denning","Blaine"
"202458","0","2011","2012","0","Y","Dentmon","Justin"
"76558","0","1976","1976","0","Y","Denton","Randy"
"76559","0","1974","1975","0","Y","Derline","Rod"
"76560","0","1966","1966","0","Y","Deutsch","Dave"
"76561","0","1955","1957","0","Y","Devlin","Walter"
"76568","0","1973","1977","0","Y","DiGregorio","Ernie"
"1760","0","1999","2003","0","Y","Dial","Derrick"
"1627767","1","2016","2017","1610612740","Y","Diallo","Cheick"
"2564","0","2003","2016","0","Y","Diaw","Boris"
"200821","0","2006","2009","0","Y","Diawara","Yakhouba"
"200799","0","2007","2007","0","Y","Diaz","Guillermo"
"2424","0","2002","2007","0","Y","Dickau","Dan"
"2079","0","2003","2007","0","Y","Dickens","Kaniel"
"76563","0","1975","1976","0","Y","Dickerson","Henry"
"1722","0","1998","2002","0","Y","Dickerson","Michael"
"76564","0","1973","1977","0","Y","Dickey","Derrek"
"76565","0","1951","1951","0","Y","Dickey","Dick"
"101143","0","2005","2009","0","Y","Diener","Travis"
"203476","1","2013","2017","1610612750","Y","Dieng","Gorgui"
"76566","0","1958","1970","0","Y","Dierking","Connie"
"76567","0","1976","1982","0","Y","Dietrick","Coby"
"76569","0","1981","1981","0","Y","Dillard","Mickey"
"76570","0","1946","1946","0","Y","Dille","Bob"
"76571","0","1949","1949","0","Y","Dillon","John"
"76574","0","1989","1990","0","Y","Dinkins","Byron"
"76575","0","1971","1971","0","Y","Dinkins","Jackie"
"76576","0","1967","1971","0","Y","Dinwiddie","Bill"
"203915","1","2014","2017","1610612751","Y","Dinwiddie","Spencer"
"101113","0","2005","2011","0","Y","Diogu","Ike"
"2205","0","2001","2012","0","Y","Diop","DeSagana"
"76577","0","1962","1972","0","Y","Dischinger","Terry"
"76578","0","1954","1954","0","Y","Diute","Fred"
"124","0","1989","2004","0","Y","Divac","Vlade"
"2413","0","2002","2008","0","Y","Dixon","Juan"
"1059","0","1996","1996","0","Y","Djordjevic","Aleksandar"
"76580","0","1949","1949","0","Y","Dodd","Earl"
"1720","0","1998","2007","0","Y","Doleac","Michael"
"76581","0","1949","1950","0","Y","Dolhon","Joe"
"76582","0","1946","1949","0","Y","Doll","Bob"
"76583","0","1980","1994","0","Y","Donaldson","James"
"76584","0","1950","1953","0","Y","Donham","Bob"
"76586","0","1987","1987","0","Y","Donovan","Billy"
"76585","0","1949","1949","0","Y","Donovan","Harry"
"2039","0","2000","2012","0","Y","Dooling","Keyon"
"76587","0","1977","1980","0","Y","Dorsey","Jacky"
"201595","0","2008","2014","0","Y","Dorsey","Joey"
"1628416","1","2017","2017","1610612737","N","Dorsey","Tyler"
"1628422","1","2017","2017","1610612752","N","Dotson","Damyean"
"200763","0","2006","2008","0","Y","Douby","Quincy"
"76588","0","1986","1986","0","Y","Douglas","Bruce"
"76589","0","1981","1982","0","Y","Douglas","John"
"76590","0","1976","1982","0","Y","Douglas","Leon"
"428","0","1989","2000","0","Y","Douglas","Sherman"
"201962","0","2009","2016","0","Y","Douglas","Toney"
"201604","0","2008","2014","0","Y","Douglas-Roberts","Chris"
"76592","0","1967","1968","0","Y","Dove","Lloyd"
"202220","0","2010","2010","0","Y","Dowdell","Zabian"
"76593","0","1947","1947","0","Y","Downey","Bill"
"76594","0","1973","1974","0","Y","Downing","Steve"
"76595","0","1962","1962","0","Y","Doyle","Danny"
"76596","0","1989","1989","0","Y","Dozier","Terry"
"201609","1","2008","2017","1610612748","Y","Dragic","Goran"
"204054","0","2014","2014","0","Y","Dragic","Zoran"
"1068","0","1986","1996","0","Y","Dreiling","Greg"
"1724","0","1998","2003","0","Y","Drew","Bryce"
"76598","0","1974","1984","0","Y","Drew","John"
"76599","0","1980","1990","0","Y","Drew","Larry"
"203580","0","2014","2014","0","Y","Drew II","Larry"
"17","0","1983","1997","0","Y","Drexler","Clyde"
"1041","0","1996","1996","0","Y","Driggers","Nate"
"76603","0","1970","1974","0","Y","Driscoll","Terry"
"1542","0","2001","2004","0","Y","Drobnjak","Predrag"
"76604","0","1980","1980","0","Y","Drollinger","Ralph"
"203083","1","2012","2017","1610612765","Y","Drummond","Andre"
"76623","0","1974","1975","0","Y","DuVal","Dennis"
"76605","0","1957","1957","0","Y","Duckett","Dick"
"404","0","1986","1996","0","Y","Duckworth","Kevin"
"76607","0","1972","1978","0","Y","Dudley","Charles"
"201","0","1987","2002","0","Y","Dudley","Chris"
"201162","1","2007","2017","1610612756","Y","Dudley","Jared"
"76608","0","1979","1982","0","Y","Duerod","Terry"
"76609","0","1946","1946","0","Y","Duffy","Bob"
"76610","0","1962","1964","0","Y","Duffy","Bob"
"2768","0","2004","2012","0","Y","Duhon","Chris"
"1626251","0","2015","2015","0","Y","Dukan","Duje"
"76611","0","1955","1962","0","Y","Dukes","Walter"
"247","0","1985","1998","0","Y","Dumars","Joe"
"30","0","1992","1995","0","Y","Dumas","Richard"
"434","0","1994","1997","0","Y","Dumas","Tony"
"76615","0","1948","1950","0","Y","Duncan","Andy"
"1495","0","1997","2015","0","Y","Duncan","Tim"
"2399","0","2002","2016","0","Y","Dunleavy","Mike"
"76616","0","1976","1989","0","Y","Dunleavy","Mike"
"1627739","1","2016","2017","1610612741","Y","Dunn","Kris"
"76617","0","1957","1957","0","Y","Dunn","Pat"
"76618","0","1977","1990","0","Y","Dunn","T.R."
"2648","0","2003","2010","0","Y","Dupree","Ronald"
"201142","1","2007","2017","1610612744","Y","Durant","Kevin"
"76619","0","1980","1982","0","Y","Duren","John"
"1090","0","1992","1994","0","Y","Durham","Pat"
"76621","0","1984","1985","0","Y","Durrant","Devin"
"76622","0","1971","1974","0","Y","Durrett","Ken"
"76624","0","1948","1948","0","Y","Dwan","Jack"
"76625","0","1981","1981","0","Y","Dykema","Craig"
"76626","0","1953","1953","0","Y","Dyker","Gene"
"202406","0","2011","2011","0","Y","Dyson","Jerome"
"289","0","1988","1997","0","Y","Eackles","Ledell"
"76628","0","1976","1977","0","Y","Eakins","Jim"
"768","0","1993","1996","0","Y","Earl","Acie"
"76630","0","1953","1953","0","Y","Earle","Ed"
"203921","0","2014","2015","0","Y","Early","Cleanthony"
"76631","0","1982","1992","0","Y","Eaton","Mark"
"76632","0","1982","1986","0","Y","Eaves","Jerry"
"202365","0","2010","2012","0","Y","Ebanks","Devin"
"76633","0","1957","1957","0","Y","Ebben","Bill"
"76634","0","1974","1977","0","Y","Eberhard","Al"
"2569","0","2003","2004","0","Y","Ebi","Ndudi"
"204067","0","2015","2016","0","Y","Eddie","Jarell"
"76635","0","1991","1991","0","Y","Eddie","Patrick"
"76636","0","1949","1952","0","Y","Eddleman","Thomas"
"76637","0","1984","1984","0","Y","Edelin","Kent"
"76638","0","1982","1983","0","Y","Edmonson","Keith"
"721","0","1995","2000","0","Y","Edney","Tyus"
"76646","0","1993","1993","0","Y","Edwards","Bill"
"898","0","1989","1998","0","Y","Edwards","Blue"
"2451","0","2002","2004","0","Y","Edwards","Corsley"
"346","0","1993","1995","0","Y","Edwards","Doug"
"76641","0","1981","1987","0","Y","Edwards","Franklin"
"229","0","1977","1995","0","Y","Edwards","James"
"76643","0","1989","1989","0","Y","Edwards","Jay"
"2823","0","2004","2005","0","Y","Edwards","John"
"236","0","1988","2000","0","Y","Edwards","Kevin"
"202197","0","2013","2013","0","Y","Edwards","Shane"
"76647","0","1961","1971","0","Y","Egan","Johnny"
"76648","0","1948","1948","0","Y","Eggleston","Lonnie"
"76649","0","1947","1948","0","Y","Ehlers","Eddie"
"378","0","1983","1996","0","Y","Ehlo","Craig"
"76651","0","1961","1961","0","Y","Eichhorst","Dick"
"458","0","1994","2005","0","Y","Eisley","Howard"
"1918","0","1999","2004","0","Y","Ekezie","Obinna"
"2064","0","2000","2002","0","Y","El-Amin","Khalid"
"76653","0","1946","1946","0","Y","Eliason","Don"
"53","0","1990","2000","0","Y","Elie","Mario"
"76655","0","1948","1950","0","Y","Ellefson","Ray"
"1627740","1","2016","2017","1610612765","Y","Ellenson","Henry"
"201961","1","2009","2017","1610612748","Y","Ellington","Wayne"
"76656","0","1978","1980","0","Y","Elliott","Bob"
"251","0","1989","2000","0","Y","Elliott","Sean"
"76658","0","1958","1959","0","Y","Ellis","Alexander"
"76664","0","1977","1979","0","Y","Ellis","Bo"
"107","0","1983","1999","0","Y","Ellis","Dale"
"1677","0","1993","1997","0","Y","Ellis","Harold"
"76661","0","1966","1973","0","Y","Ellis","Joe"
"111","0","1992","2002","0","Y","Ellis","LaPhonso"
"1034","0","1991","1995","0","Y","Ellis","LeRon"
"76663","0","1962","1975","0","Y","Ellis","Leroy"
"101145","0","2005","2016","0","Y","Ellis","Monta"
"442","0","1989","2000","0","Y","Ellison","Pervis"
"600010","0","1976","1983","0","Y","Elmore","Len"
"1922","0","2003","2011","0","Y","Elson","Francisco"
"76667","0","1976","1976","0","Y","Elston","Darrell"
"2408","0","2002","2013","0","Y","Ely","Melvin"
"203954","1","2014","2017","1610612755","Y","Embiid","Joel"
"76668","0","1958","1968","0","Y","Embry","Wayne"
"2765","0","2004","2011","0","Y","Emmett","Andre"
"76669","0","1946","1946","0","Y","Endress","Ned"
"76670","0","1982","1987","0","Y","Engler","Chris"
"76671","0","1988","1988","0","Y","Englestad","Wayne"
"76672","0","1990","1991","0","Y","English","A.J."
"76673","0","1976","1990","0","Y","English","Alex"
"76674","0","1970","1970","0","Y","English","Claude"
"76676","0","1992","1994","0","Y","English","Jojo"
"203119","0","2012","2012","0","Y","English","Kim"
"76675","0","1972","1972","0","Y","English","Scott"
"76677","0","1949","1949","0","Y","Englund","Gene"
"203898","1","2014","2017","1610612747","Y","Ennis","Tyler"
"203516","1","2014","2017","1610612763","Y","Ennis III","James"
"76678","0","1978","1978","0","Y","Epps","Ray"
"201623","0","2010","2011","0","Y","Erden","Semih"
"76679","0","1957","1957","0","Y","Erias","Bo"
"76680","0","1965","1976","0","Y","Erickson","Keith"
"76681","0","1976","1986","0","Y","Erving","Julius"
"1915","0","1999","2003","0","Y","Eschmeyer","Evan"
"76682","0","1948","1948","0","Y","Eskridge","Jack"
"76683","0","1995","1995","0","Y","Esposito","Vincenzo"
"76687","0","1949","1949","0","Y","Evans","Bob"
"967","0","1996","1998","0","Y","Evans","Brian"
"76685","0","1979","1979","0","Y","Evans","Earl"
"1628393","1","2017","2017","1610612746","N","Evans","Jawun"
"202379","0","2010","2015","0","Y","Evans","Jeremy"
"2230","0","2001","2011","0","Y","Evans","Maurice"
"76686","0","1979","1987","0","Y","Evans","Mike"
"2501","0","2002","2014","0","Y","Evans","Reggie"
"201936","1","2009","2017","1610612763","Y","Evans","Tyreke"
"101137","0","2005","2006","0","Y","Ewing","Daniel"
"121","0","1985","2001","0","Y","Ewing","Patrick"
"201607","0","2010","2010","0","Y","Ewing","Patrick"
"203957","1","2014","2017","1610612762","Y","Exum","Dante"
"201963","0","2010","2011","0","Y","Eyenga","Christian"
"203105","0","2012","2016","0","Y","Ezeli","Festus"
"76689","0","1947","1949","0","Y","Ezersky","Johnny"
"76690","0","1946","1946","0","Y","Fabel","Joe"
"76691","0","1965","1965","0","Y","Fairchild","John"
"76692","0","1948","1948","0","Y","Farbman","Phil"
"202702","1","2011","2017","1610612743","Y","Faried","Kenneth"
"76693","0","1954","1958","0","Y","Farley","Dick"
"200770","0","2006","2016","0","Y","Farmar","Jordan"
"2824","0","2006","2008","0","Y","Farmer","Desmon"
"76695","0","1987","1993","0","Y","Farmer","Jim"
"76694","0","1958","1965","0","Y","Farmer","Mike"
"1108","0","1997","1999","0","Y","Farmer","Tony"
"76696","0","1946","1946","0","Y","Faught","Bob"
"203543","0","2013","2013","0","Y","Faverani","Vitor"
"202324","1","2010","2017","1610612762","Y","Favors","Derrick"
"201174","0","2007","2007","0","Y","Fazekas","Nick"
"76697","0","1962","1962","0","Y","Fedor","Dave"
"76698","0","1946","1949","0","Y","Feerick","Bob"
"76699","0","1976","1976","0","Y","Feher","Butch"
"994","0","1996","2002","0","Y","Feick","Jamie"
"76701","0","1955","1955","0","Y","Feiereisel","Ron"
"76702","0","1949","1952","0","Y","Feigenbaum","George"
"76703","0","1986","1991","0","Y","Feitl","Dave"
"1627770","1","2016","2017","1610612739","Y","Felder","Kay"
"1626245","1","2015","2017","1610612741","Y","Felicio","Cristiano"
"203467","0","2013","2013","0","Y","Felix","Carrick"
"101230","0","2005","2005","0","Y","Felix","Noel"
"76704","0","1953","1961","0","Y","Felix","Ray"
"101109","1","2005","2017","1610612760","Y","Felton","Raymond"
"76705","0","1951","1952","0","Y","Fendley","Jake"
"76706","0","1946","1946","0","Y","Fenley","Bill"
"2724","0","2003","2003","0","Y","Ferguson","Desmond"
"1628390","1","2017","2017","1610612760","N","Ferguson","Terrance"
"201164","0","2008","2011","0","Y","Fernandez","Rudy"
"76707","0","1975","1983","0","Y","Fernsten","Eric"
"76708","0","1955","1962","0","Y","Ferrari","Al"
"76709","0","1988","1988","0","Y","Ferreira","Rolando"
"273","0","1988","1998","0","Y","Ferrell","Duane"
"1627812","1","2016","2017","1610612742","Y","Ferrell","Yogi"
"76711","0","1948","1950","0","Y","Ferrin","Arnie"
"76712","0","1959","1968","0","Y","Ferry","Bob"
"198","0","1990","2002","0","Y","Ferry","Danny"
"201178","0","2007","2011","0","Y","Fesenko","Kyrylo"
"76713","0","1984","1987","0","Y","Fields","Kenny"
"202361","0","2010","2014","0","Y","Fields","Landry"
"76714","0","1967","1967","0","Y","Filipek","Ron"
"76715","0","1970","1971","0","Y","Fillmore","Greg"
"76716","0","1966","1974","0","Y","Finkel","Hank"
"714","0","1995","2009","0","Y","Finley","Michael"
"76717","0","1952","1954","0","Y","Finn","Danny"
"1627827","1","2016","2017","1610612742","Y","Finney-Smith","Dorian"
"900","0","1994","1996","0","Y","Fish","Matt"
"965","0","1996","2013","0","Y","Fisher","Derek"
"2809","0","2005","2005","0","Y","Fitch","Gerald"
"76720","0","1946","1948","0","Y","Fitzgerald","Bob"
"76719","0","1946","1947","0","Y","Fitzgerald","Dick"
"2033","0","2000","2005","0","Y","Fizer","Marcus"
"76721","0","1946","1952","0","Y","Fleishman","Jerry"
"76722","0","1977","1977","0","Y","Fleming","Al"
"76723","0","1955","1959","0","Y","Fleming","Ed"
"313","0","1984","1995","0","Y","Fleming","Vern"
"2784","0","2004","2004","0","Y","Flores","Luis"
"76725","0","1982","1982","0","Y","Flowers","Bruce"
"76726","0","1982","1994","0","Y","Floyd","Sleepy"
"201938","0","2009","2011","0","Y","Flynn","Jonny"
"76727","0","1976","1977","0","Y","Flynn","Mike"
"76728","0","1975","1975","0","Y","Fogle","Larry"
"76729","0","1962","1962","0","Y","Foley","Jack"
"1829","0","2001","2001","0","Y","Fontaine","Ike"
"76731","0","1970","1970","0","Y","Fontaine","Levi"
"202880","0","2011","2011","0","Y","Foote","Jeff"
"1627854","1","2016","2017","1610612759","Y","Forbes","Bryn"
"201814","0","2010","2011","0","Y","Forbes","Gary"
"76732","0","1993","1994","0","Y","Ford","Alphonso"
"2228","0","2001","2003","0","Y","Ford","Alton"
"76733","0","1972","1981","0","Y","Ford","Chris"
"76734","0","1975","1981","0","Y","Ford","Don"
"76735","0","1970","1971","0","Y","Ford","Jake"
"76736","0","1978","1984","0","Y","Ford","Phil"
"101213","0","2005","2005","0","Y","Ford","Sharrod"
"726","0","1995","1995","0","Y","Ford","Sherell"
"2551","0","2003","2011","0","Y","Ford","T.J."
"76738","0","1948","1948","0","Y","Forman","Donnie"
"76739","0","1977","1978","0","Y","Forrest","Bayard"
"2218","0","2001","2002","0","Y","Forte","Joseph"
"202622","0","2011","2011","0","Y","Fortson","Courtney"
"1504","0","1997","2006","0","Y","Fortson","Danny"
"76740","0","1968","1976","0","Y","Foster","Fred"
"323","0","1990","2002","0","Y","Foster","Greg"
"1902","0","1999","2011","0","Y","Foster","Jeff"
"76742","0","1983","1985","0","Y","Foster","Rod"
"2238","0","2001","2001","0","Y","Fotsis","Antonis"
"203095","1","2012","2017","1610612753","Y","Fournier","Evan"
"76744","0","1950","1961","0","Y","Foust","Larry"
"76745","0","1951","1951","0","Y","Fowler","Jerry"
"1762","0","2001","2004","0","Y","Fowlkes","Tremaine"
"1628368","1","2017","2017","1610612758","N","Fox","De'Aaron"
"76746","0","1972","1972","0","Y","Fox","Harold"
"76747","0","1967","1976","0","Y","Fox","Jim"
"296","0","1991","2003","0","Y","Fox","Rick"
"200751","1","2006","2017","1610612751","Y","Foye","Randy"
"1502","0","1997","2009","0","Y","Foyle","Adonal"
"2499","0","2002","2007","0","Y","Frahm","Richie"
"1883","0","1999","2007","0","Y","Francis","Steve"
"76748","0","1987","1993","0","Y","Frank","Tellis"
"76749","0","1946","1946","0","Y","Frankel","Nat"
"203479","0","2013","2014","0","Y","Franklin","Jamaal"
"204025","1","2014","2017","1610612764","Y","Frazier","Tim"
"76750","0","1967","1979","0","Y","Frazier","Walt"
"76751","0","1965","1965","0","Y","Frazier","Will"
"76752","0","1988","1991","0","Y","Frederick","Anthony"
"202690","0","2011","2015","0","Y","Fredette","Jimmer"
"76753","0","1975","1987","0","Y","Free","World"
"200777","0","2012","2014","0","Y","Freeland","Joel"
"76754","0","1975","1975","0","Y","Freeman","Donnie"
"76755","0","1970","1970","0","Y","Freeman","Gary"
"76756","0","1973","1973","0","Y","Freeman","Rod"
"2782","0","2004","2006","0","Y","Freije","Matt"
"76757","0","1946","1946","0","Y","Frey","Frido"
"76758","0","1957","1957","0","Y","Friend","Larry"
"76759","0","1968","1968","0","Y","Frink","Pat"
"76760","0","1953","1954","0","Y","Fritsche","Jim"
"101112","1","2005","2017","1610612739","Y","Frye","Channing"
"76761","0","1973","1974","0","Y","Fryer","Bernie"
"76762","0","1946","1946","0","Y","Fucarino","Frank"
"76763","0","1947","1947","0","Y","Fuetsch","Herm"
"76764","0","1946","1953","0","Y","Fulks","Joe"
"2673","0","2003","2003","0","Y","Fuller","Hiram"
"957","0","1996","2000","0","Y","Fuller","Todd"
"76765","0","1980","1980","0","Y","Fuller","Tony"
"1628365","1","2017","2017","1610612755","N","Fultz","Markelle"
"1444","0","1997","2004","0","Y","Funderburke","Lawrence"
"76767","0","1976","1979","0","Y","Furlow","Terry"
"76768","0","1949","1954","0","Y","Gabor","Billy"
"2429","0","2002","2011","0","Y","Gadzuric","Dan"
"202070","0","2009","2009","0","Y","Gaffney","Tony"
"101184","0","2005","2005","0","Y","Gai","Deng"
"76769","0","1947","1949","0","Y","Gainer","Elmer R."
"76770","0","1988","1994","0","Y","Gaines","Corey"
"2558","0","2003","2005","0","Y","Gaines","Reece"
"202178","0","2009","2011","0","Y","Gaines","Sundiata"
"76771","0","1976","1981","0","Y","Gale","Mike"
"76772","0","1993","1993","0","Y","Gallagher","Chad"
"76773","0","1948","1957","0","Y","Gallatin","Harry"
"201568","1","2008","2017","1610612746","Y","Gallinari","Danilo"
"204038","1","2014","2017","1610612765","Y","Galloway","Langston"
"76774","0","1958","1969","0","Y","Gambee","Dave"
"333","0","1987","1996","0","Y","Gamble","Kevin"
"76776","0","1946","1946","0","Y","Gantt","Bob"
"200816","0","2006","2007","0","Y","Garbajosa","Jorge"
"2092","0","2000","2000","0","Y","Garces","Ruben"
"2682","0","2003","2004","0","Y","Garcia","Alex"
"101128","0","2005","2014","0","Y","Garcia","Francisco"
"76778","0","1948","1948","0","Y","Gardner","Earl"
"201242","0","2007","2008","0","Y","Gardner","Thomas"
"76779","0","1949","1951","0","Y","Gardner","Vern"
"76780","0","1946","1948","0","Y","Garfinkel","Jack"
"1627868","0","2016","2016","0","Y","Garino","Patricio"
"76781","0","1979","1979","0","Y","Garland","Gary"
"76782","0","1987","1994","0","Y","Garland","Winston"
"76783","0","1955","1960","0","Y","Garmaker","Dick"
"1612","0","1997","2000","0","Y","Garner","Chris"
"76785","0","1982","1985","0","Y","Garnett","Bill"
"708","0","1995","2015","0","Y","Garnett","Kevin"
"1831","0","1998","1998","0","Y","Garnett","Marlon"
"76786","0","1980","1983","0","Y","Garrett","Calvin"
"1051","0","1996","2001","0","Y","Garrett","Dean"
"203197","0","2012","2013","0","Y","Garrett","Diante"
"76788","0","1969","1973","0","Y","Garrett","Eldo"
"76789","0","1972","1976","0","Y","Garrett","Rowland"
"76790","0","1988","1991","0","Y","Garrick","Tom"
"76791","0","1983","1983","0","Y","Garris","John"
"1619","0","1997","2002","0","Y","Garris","Kiwane"
"1727","0","1998","2007","0","Y","Garrity","Pat"
"76793","0","1973","1973","0","Y","Garvin","Jim"
"201188","1","2008","2017","1610612763","Y","Gasol","Marc"
"2200","1","2001","2017","1610612759","Y","Gasol","Pau"
"76794","0","1949","1949","0","Y","Gates","Frank"
"423","0","1991","2001","0","Y","Gatling","Chris"
"930","0","1986","1995","0","Y","Gattison","Kenny"
"200752","1","2006","2017","1610612759","Y","Gay","Rudy"
"76797","0","1950","1950","0","Y","Gayda","Ed"
"1845","0","1993","1998","0","Y","Gaze","Andrew"
"1627771","0","2016","2016","0","Y","Gbinije","Michael"
"1002","0","1996","1997","0","Y","Geary","Reggie"
"202087","0","2009","2016","0","Y","Gee","Alonzo"
"761","0","1992","2001","0","Y","Geiger","Matt"
"101153","0","2006","2012","0","Y","Gelabale","Mickael"
"1904","0","1999","2009","0","Y","George","Devean"
"76800","0","1953","1960","0","Y","George","Jack"
"202331","1","2010","2017","1610612760","Y","George","Paul"
"76801","0","1990","1994","0","Y","George","Tate"
"1627875","0","2016","2016","0","Y","Georges-Hunt","Marcus"
"76802","0","1976","1980","0","Y","Gerard","Gus"
"76803","0","1989","1990","0","Y","Gervin","Derrick"
"76804","0","1976","1985","0","Y","Gervin","George"
"76805","0","1946","1946","0","Y","Getchell","Gorham"
"76806","0","1972","1979","0","Y","Gianelli","John"
"76807","0","1971","1975","0","Y","Gibbs","Dick"
"200789","0","2006","2012","0","Y","Gibson","Daniel"
"76808","0","1949","1949","0","Y","Gibson","Dee"
"1626780","0","2016","2016","0","Y","Gibson","Jonathan"
"76809","0","1963","1963","0","Y","Gibson","Mel"
"76810","0","1983","1985","0","Y","Gibson","Mike"
"201959","1","2009","2017","1610612750","Y","Gibson","Taj"
"76811","0","1949","1949","0","Y","Gibson","Ward"
"201592","0","2008","2009","0","Y","Giddens","J.R."
"201821","0","2009","2009","0","Y","Gilder","Trey"
"1628385","1","2017","2017","1610612758","N","Giles","Harry"
"2109","0","2000","2008","0","Y","Gill","Eddie"
"383","0","1990","2004","0","Y","Gill","Kendall"
"76812","0","1988","1988","0","Y","Gillery","Ben"
"76813","0","1946","1946","0","Y","Gillette","Gene"
"288","0","1987","1999","0","Y","Gilliam","Armen"
"76815","0","1969","1976","0","Y","Gilliam","Herm"
"600014","0","1976","1987","0","Y","Gilmore","Artis"
"76817","0","1970","1970","0","Y","Gilmore","Walt"
"76818","0","1946","1950","0","Y","Gilmur","Chuck"
"1938","1","2002","2017","1610612759","Y","Ginobili","Manu"
"1921","0","2002","2007","0","Y","Giricek","Gordan"
"76819","0","1978","1979","0","Y","Givens","Jack"
"202148","0","2011","2011","0","Y","Gladness","Mickell"
"76820","0","1948","1948","0","Y","Glamack","George"
"76821","0","1990","1995","0","Y","Glass","Gerald"
"76822","0","1977","1986","0","Y","Glenn","Mike"
"76823","0","1949","1949","0","Y","Glick","Norman"
"76824","0","1985","1985","0","Y","Glouchkov","Georgi"
"76825","0","1971","1971","0","Y","Glover","Clarence"
"1901","0","1999","2004","0","Y","Glover","Dion"
"2601","0","2006","2006","0","Y","Glyniadakis","Andreas"
"76826","0","1980","1993","0","Y","Gminski","Mike"
"203497","1","2013","2017","1610612762","Y","Gobert","Rudy"
"76827","0","1990","1991","0","Y","Godfread","Dan"
"76828","0","1955","1965","0","Y","Gola","Tom"
"76829","0","1946","1946","0","Y","Goldfaden","Ben"
"924","0","1995","2005","0","Y","Goldwire","Anthony"
"101155","0","2005","2013","0","Y","Gomes","Ryan"
"76830","0","1977","1982","0","Y","Gondrezick","Glen"
"76831","0","1986","1988","0","Y","Gondrezick","Grant"
"2400","0","2002","2015","0","Y","Gooden","Drew"
"76832","0","1965","1978","0","Y","Goodrich","Gail"
"1864","0","2000","2002","0","Y","Goodrich","Steve"
"203462","0","2013","2016","0","Y","Goodwin","Archie"
"76833","0","1946","1947","0","Y","Goodwin","Wilfred"
"203932","1","2014","2017","1610612753","Y","Gordon","Aaron"
"2732","0","2004","2014","0","Y","Gordon","Ben"
"204079","0","2014","2014","0","Y","Gordon","Drew"
"201569","1","2008","2017","1610612745","Y","Gordon","Eric"
"76834","0","1984","1987","0","Y","Gordon","Lancaster"
"76835","0","1949","1949","0","Y","Gordon","Paul"
"101162","1","2007","2017","1610612764","Y","Gortat","Marcin"
"76836","0","1946","1947","0","Y","Gottlieb","Leo"
"202726","0","2011","2015","0","Y","Goudelock","Andrew"
"76837","0","1953","1953","0","Y","Govedarica","Bato"
"76838","0","1948","1961","0","Y","Graboski","Joe"
"76839","0","1993","1993","0","Y","Grace","Ricky"
"37","0","1993","1997","0","Y","Graham","Greg"
"101121","0","2005","2010","0","Y","Graham","Joey"
"76843","0","1967","1968","0","Y","Graham","Mal"
"76841","0","1988","1988","0","Y","Graham","Orlando"
"76842","0","1991","1993","0","Y","Graham","Paul"
"101211","0","2005","2010","0","Y","Graham","Stephen"
"1626203","1","2016","2017","1610612766","Y","Graham","Treveon"
"76844","0","1990","1990","0","Y","Grandholm","Jim"
"97","0","1988","1995","0","Y","Grandison","Ronnie"
"101122","0","2005","2014","0","Y","Granger","Danny"
"76847","0","1983","1986","0","Y","Granger","Stewart"
"258","0","1994","2005","0","Y","Grant","Brian"
"76850","0","1949","1950","0","Y","Grant","Bud"
"202","0","1988","2000","0","Y","Grant","Gary"
"285","0","1989","1995","0","Y","Grant","Greg"
"265","0","1988","1998","0","Y","Grant","Harvey"
"270","0","1987","2003","0","Y","Grant","Horace"
"203924","1","2014","2017","1610612760","Y","Grant","Jerami"
"1626170","1","2015","2017","1610612741","Y","Grant","Jerian"
"76852","0","1993","1993","0","Y","Grant","Josh"
"1514","0","1998","2003","0","Y","Grant","Paul"
"76853","0","1972","1973","0","Y","Grant","Travis"
"76854","0","1949","1949","0","Y","Grate","Don"
"76855","0","1984","1984","0","Y","Graves","Butch"
